id,title,street,city,meta,lon,lat,zip
5779560,Stockholm Bar,Spaansekade 12,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49168801478267,51.9199044271671,3011 ML
5779563,Hotel Santa Maria,Scheepstimmermanslaan 13,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Ja', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.47750958149869,51.9108155327825,3016 AC
5779566,Hotel The James,Aert van Nesstraat 25,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Ja', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.47792609336079,51.9211641397002,3012 CA
5779569,Hilton Rotterdam,Weena 10,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Ja', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.47712757170204,51.9236345761206,3012 CM
5779572,91 Spices,Gelderseplein 46,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.4903365172685,51.9189156163902,3011 WZ
5779605,Matelief,Spaansekade 34,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Ja', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49183312365689,51.9198712704124,3011 ML
5779755,IJssalon Hillegersberg,Van Beethovensingel 64,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.50540282457035,51.96122252511,3055 JK
5779758,Eetcafe Bergpolder,Bergselaan 340B,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.46499639424831,51.9333340596424,3038 CP
5779761,Hudson 010,Hudsonplein 1A,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.44501825885211,51.9058041869924,3025 CA
5779764,Eetcafe Boulevard,Burgemeester Baumannlaan 145-147,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.42773967265739,51.9366352597953,3042 AC
5779767,Verhage,Burgemeester Baumannlaan 123A,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.42728494791211,51.9370887788743,3043 AJ
5779770,Diner at Donner,Coolsingel 129,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Ja', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.47934829964698,51.9188553132127,3012AG
5779776,La Fuga,West-Kruiskade 59B,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.46805801035402,51.9203846353564,3014 AL
5779779,Café de Klapdeur,Vlietlaan 39B,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.50186067449923,51.9294276372795,3061 DV
5779782,Café Centraal,Zwart Janstraat 15,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.48034526163279,51.9326599381531,3035 AJ
5779785,Café Kaktus,Crooswijkseweg 102,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49278619480831,51.9308474077509,3034 HP
5779788,Café Postiljon,Noordplein 101,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.48424420858255,51.9309532304575,3035 EC
5779791,Frietboutique Hillegersberg,Bergse Dorpsstraat 16A,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49398979507668,51.9556272158024,3054 GD
5779794,Frietboutique Kralingen,Lusthofstraat 39,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.51122434186981,51.9239093817231,3061 WK
5779797,Jordy's Bakery,Vlietlaan 52,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.50221065734666,51.9288923687808,3061 DZ
5779800,St. Laurentius,Nieuwe Crooswijkseweg 123,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.49591971232906,51.9341200413796,3034 PN
